id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1494256,2019-01-29,000001,Vente,39000,66,,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,,,97411000ES0054,,,806,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.461449,-20.899575
2019-1494256,2019-01-29,000001,Vente,39000,66,,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,,,97411000ES0054,,,316,25.38,,,,,,,,,1,2,Appartement,25,1,,,,,,55.461449,-20.899575
2019-1494257,2019-01-11,000001,Vente,185000,26,,RUE EMILE GRIMAUD,0486,97490,97411,Saint-Denis,974,,,97411000BE0759,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,408,55.482503,-20.889803
2019-1494258,2019-01-11,000001,Vente,41000,4,A,RUE DES FOUCHEROLLES,0545,97490,97411,Saint-Denis,974,,,97411000HV0135,,,149,23.99,,,,,,,,,1,2,Appartement,23,1,,,,,,55.492201,-20.899512
2019-1494258,2019-01-11,000001,Vente,41000,2,,RUE DES FOUCHEROLLES,0545,97490,97411,Saint-Denis,974,,,97411000HV0135,,,99,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.492201,-20.899512
2019-1494259,2019-01-04,000001,Vente,120400,9007,,RLE PIERRE RENAUDEL,1045,97420,97407,Le Port,974,,,97407000AY0482,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,301,55.316551,-20.955541
2019-1494260,2019-01-07,000001,Vente,110000,18,C,ALL DES CORINDONS,0366,97400,97411,Saint-Denis,974,,,97411000EN0061,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.444988,-20.902814
2019-1494260,2019-01-07,000001,Vente,110000,18,C,ALL DES CORINDONS,0366,97400,97411,Saint-Denis,974,,,97411000EN0061,,,150,46.26,,,,,,,,,1,2,Appartement,47,3,,,,,,55.444988,-20.902814
2019-1494261,2019-01-15,000001,Vente,118000,11,,CHE DE BRAS PANON,0060,97412,97402,Bras-Panon,974,,,97402000AK2115,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,502,55.689503,-21.004228
2019-1494262,2019-01-10,000002,Vente,116698,65,,RUE DES LIMITES,0371,97412,97402,Bras-Panon,974,,,97402000AH1889,,,,,,,,,,,,,0,1,Maison,86,6,S,sols,,,393,55.676908,-20.998326
2019-1494263,2019-01-09,000001,Vente,138090,9,,CHE FINETTE,0535,97490,97411,Saint-Denis,974,,,97411000HC0296,,,23,69.66,,,,,,,,,1,2,Appartement,70,3,,,,,,55.475165,-20.900385
2019-1494263,2019-01-09,000001,Vente,138090,9,,CHE FINETTE,0535,97490,97411,Saint-Denis,974,,,97411000HC0296,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.475165,-20.900385
2019-1494264,2019-01-17,000001,Vente,54500,45,,AV LECONTE DE LISLE,0756,97490,97411,Saint-Denis,974,,,97411000BE0460,,,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.484059,-20.892319
2019-1494264,2019-01-17,000001,Vente,54500,45,,AV LECONTE DE LISLE,0756,97490,97411,Saint-Denis,974,,,97411000BE0460,,,1132,23.98,,,,,,,,,1,2,Appartement,24,1,,,,,,55.484059,-20.892319
2019-1494265,2019-01-22,000001,Vente,100000,503,,RUE DE LA REPUBLIQUE,0430,97431,97406,La Plaine-des-Palmistes,974,,,97406000AV0841,,,,,,,,,,,,,0,1,Maison,93,7,S,sols,,,604,55.618498,-21.145681
2019-1494266,2019-01-10,000001,Vente,5000,1,,IMP YLANG YLANG,1658,97460,97415,Saint-Paul,974,,,97415000AD0236,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.303863,-20.974227
2019-1494267,2019-01-31,000001,Vente,295000,73,,CHE DES NIAOULIS,0547,97400,97411,Saint-Denis,974,,,97411000CR0083,,,,,,,,,,,,,0,1,Maison,80,5,S,sols,,,1034,55.460416,-20.923053
2019-1494268,2019-01-14,000001,Vente,193000,353,,CD 41,0100,97419,97408,La Possession,974,,,97408000AB0220,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,950,55.37486,-20.92508
2019-1494269,2019-01-14,000001,Vente,8680,282,,CHE GRAND FOND,0120,97470,97410,Saint-Benoît,974,,,97410000AX0930,,,,,,,,,,,,,0,1,Maison,40,3,S,sols,,,821,55.66583,-21.037004
2019-1494270,2019-01-15,000001,Vente,300000,113,,RUE JULES AUBER,0680,97400,97411,Saint-Denis,974,,,97411000AE0501,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.453479,-20.879704
2019-1494270,2019-01-15,000001,Vente,300000,113,,RUE JULES AUBER,0680,97400,97411,Saint-Denis,974,,,97411000AE0501,,,104,88.8,,,,,,,,,1,2,Appartement,88,4,,,,,,55.453479,-20.879704
2019-1494270,2019-01-15,000001,Vente,300000,113,,RUE JULES AUBER,0680,97400,97411,Saint-Denis,974,,,97411000AE0501,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.453479,-20.879704
2019-1494271,2019-01-08,000001,Vente en l'état futur d'achèvement,98732,2,,IMP DU BOIS DE ROSE,0209,97490,97411,Saint-Denis,974,,,97411000BH0159,,,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.481074,-20.899424
2019-1494271,2019-01-08,000001,Vente en l'état futur d'achèvement,98732,2,,IMP DU BOIS DE ROSE,0209,97490,97411,Saint-Denis,974,,,97411000BH0159,,,69,,,,,,,,,,1,2,Appartement,20,2,,,,,,55.481074,-20.899424
2019-1494272,2019-01-17,000001,Vente terrain à bâtir,63000,,,BAGATELLE HAMEAU,B060,97441,97420,Sainte-Suzanne,974,,,97420000AS1042,,,,,,,,,,,,,0,,,,,T,terres,,,202,55.579147,-20.928366
2019-1494273,2019-01-03,000001,Vente,70000,270,,CHE DU CENTRE,0430,97440,97409,Saint-André,974,,,97409000AH0141,,,22,66.79,,,,,,,,,1,2,Appartement,67,3,,,,,,55.64828,-20.941634
2019-1494273,2019-01-03,000001,Vente,70000,240,,CHE DU CENTRE,0430,97440,97409,Saint-André,974,,,97409000AH0141,,,69,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.64828,-20.941634
2019-1494274,2019-01-03,000001,Vente,90140,50,,RUE DES CAMELIAS,0395,97440,97409,Saint-André,974,,,97409000AP1576,,,1,60.65,,,,,,,,,1,2,Appartement,45,3,,,,,,55.653386,-20.96143
2019-1494274,2019-01-03,000001,Vente,90140,50,,RUE DES CAMELIAS,0395,97440,97409,Saint-André,974,,,97409000AP1576,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.653386,-20.96143
2019-1494274,2019-01-03,000001,Vente,90140,50,,RUE DES CAMELIAS,0395,97440,97409,Saint-André,974,,,97409000AP1576,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.653386,-20.96143
2019-1494275,2019-01-18,000001,Vente,80000,,,BOURBIER LES HAUTS,B090,97470,97410,Saint-Benoît,974,,,97410000AH1171,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,257,55.689526,-21.027949
2019-1494276,2019-01-24,000001,Vente,66000,36,,SAINTE ANNE,B780,97437,97410,Saint-Benoît,974,,,97410000BN0358,,,,,,,,,,,,,0,1,Maison,63,6,S,sols,,,210,55.742379,-21.082272
2019-1494277,2019-01-07,000001,Vente,250000,5,,CHE VAR,1196,97420,97407,Le Port,974,,,97407000AY0180,,,,,,,,,,,,,0,1,Maison,106,5,S,sols,,,640,55.327034,-20.945917
2019-1494278,2019-01-17,000001,Vente terrain à bâtir,91560,287,,CHE MENCIOL,1260,97440,97409,Saint-André,974,,,97409000BM1281,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,327,55.625292,-20.962754
2019-1494279,2019-01-11,000001,Vente,88500,10,,RUE DES CYTISES,0384,97400,97411,Saint-Denis,974,,,97411000DN0070,,,19,42.02,,,,,,,,,1,2,Appartement,42,2,,,,,,55.459792,-20.897306
2019-1494279,2019-01-11,000001,Vente,88500,10,,RUE DES CYTISES,0384,97400,97411,Saint-Denis,974,,,97411000DN0070,,,126,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.459792,-20.897306
2019-1494280,2019-01-10,000001,Vente,227100,1,,IMP YLANG YLANG,1658,97460,97415,Saint-Paul,974,,,97415000AD0236,,,3,71.54,,,,,,,,,1,2,Appartement,69,3,,,,,,55.303863,-20.974227
2019-1494280,2019-01-10,000001,Vente,227100,1,,IMP YLANG YLANG,1658,97460,97415,Saint-Paul,974,,,97415000AD0236,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.303863,-20.974227
2019-1494281,2019-01-15,000001,Vente,528250,59,,RUE COTE OUEST,0136,97419,97408,La Possession,974,,,97408000BK0280,,,,,,,,,,,,,0,1,Maison,100,4,AB,terrains a bâtir,,,485,55.345202,-20.928686
2019-1494282,2019-01-11,000001,Vente,155000,28,,CHE DU BOIS DE NATTE,0192,97490,97411,Saint-Denis,974,,,97411000HE0038,,,40,70.31,,,,,,,,,1,2,Appartement,67,3,,,,,,55.473293,-20.913916
2019-1494282,2019-01-11,000001,Vente,155000,28,,CHE DU BOIS DE NATTE,0192,97490,97411,Saint-Denis,974,,,97411000HE0038,,,91,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.473293,-20.913916
2019-1494283,2019-01-04,000001,Vente,356200,25,T,RUE DES JACQUIERS,0756,97435,97415,Saint-Paul,974,,,97415000CS0943,,,,,,,,,,,,,0,1,Maison,106,6,S,sols,,,797,55.27353,-21.046642
2019-1494284,2019-01-31,000001,Vente,44500,215,,BD JEAN  JAURES,0692,97490,97411,Saint-Denis,974,,,97411000BH0048,,,463,21.71,,,,,,,,,1,2,Appartement,21,1,,,,,,55.478972,-20.898884
2019-1494285,2019-01-05,000001,Vente,830400,9,,RUE EVARISTE DE PARNY (GD FND),0581,97434,97415,Saint-Paul,974,,,97415000CY0153,,,,,,,,,,,,,0,1,Maison,123,4,S,sols,,,660,55.220083,-21.044854
2019-1494286,2019-01-18,000001,Vente,52000,213,,RTE NATIONALE 2 STE ANNE,0476,97437,97410,Saint-Benoît,974,,,97410000BX0046,,,,,,,,,,,,,0,1,Maison,76,5,S,sols,,,400,55.747535,-21.087808
2019-1494287,2019-01-04,000001,Vente en l'état futur d'achèvement,272000,6451,B,AV DE LA MER (FILAOS),0997,97434,97415,Saint-Paul,974,,,97415000DH0301,,,13,48.9,,,,,,,,,1,2,Appartement,48,2,,,,,,55.223377,-21.074579
2019-1494287,2019-01-04,000001,Vente en l'état futur d'achèvement,272000,6451,B,AV DE LA MER (FILAOS),0997,97434,97415,Saint-Paul,974,,,97415000DH0301,,,126,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.223377,-21.074579
2019-1494288,2019-01-29,000001,Vente,700000,18,,RUE DES FLEURS D'ORANGER,0167,97419,97408,La Possession,974,,,97408000AR0394,,,,,,,,,,,,,0,1,Maison,122,3,S,sols,,,1826,55.327549,-20.967412
2019-1494288,2019-01-29,000001,Vente,700000,1,,RUE DU PERE MICHEL,0305,97419,97408,La Possession,974,,,97408000AR0878,,,,,,,,,,,,,0,,,,,S,sols,,,287,55.327787,-20.967467
2019-1494288,2019-01-29,000001,Vente,700000,79,,CHE SAINT ALME,0358,97419,97408,La Possession,974,,,97408000AR0966,,,,,,,,,,,,,0,,,,,S,sols,,,24,55.327702,-20.967601
2019-1494289,2019-01-17,000001,Vente,54500,45,,AV LECONTE DE LISLE,0756,97490,97411,Saint-Denis,974,,,97411000BE0460,,,89,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.484059,-20.892319
2019-1494289,2019-01-17,000001,Vente,54500,45,,AV LECONTE DE LISLE,0756,97490,97411,Saint-Denis,974,,,97411000BE0460,,,1127,24.04,,,,,,,,,1,2,Appartement,24,1,,,,,,55.484059,-20.892319
2019-1494290,2019-01-16,000001,Vente,182000,6,,LOT SAMANTHA,A235,97470,97410,Saint-Benoît,974,,,97410000AI0649,,,,,,,,,,,,,0,1,Maison,75,4,AB,terrains a bâtir,,,434,55.705456,-21.029145
2019-1494291,2019-01-29,000001,Vente,2736,394,,CHE OLYMPE,0404,97470,97410,Saint-Benoît,974,,,97410000AY0369,,,,,,,,,,,,,0,,,,,T,terres,,,2736,55.659739,-21.046389
2019-1494292,2019-01-15,000001,Vente,5500,,,ZAC ST GILLES,B903,97434,97415,Saint-Paul,974,,,97415000DH0170,,,80,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.221795,-21.073741
2019-1494293,2019-01-15,000001,Vente,24550,9001,,CHE DES ORANGERS     (BDN),1042,97411,97415,Saint-Paul,974,,,97415000AH1081,,,,,,,,,,,,,0,,,,,T,terres,,,586,55.341623,-20.980648
2019-1494294,2019-01-16,000001,Vente en l'état futur d'achèvement,247170,63,B,RUE DE LA CAVERNE  (ST PAUL),0280,97460,97415,Saint-Paul,974,,,97415000BP0468,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.267789,-21.013076
2019-1494294,2019-01-16,000001,Vente en l'état futur d'achèvement,247170,63,B,RUE DE LA CAVERNE  (ST PAUL),0280,97460,97415,Saint-Paul,974,,,97415000BP0468,,,5,,,,,,,,,,1,2,Appartement,57,3,,,,,,55.267789,-21.013076
2019-1494295,2019-01-11,000001,Vente,65000,105,,RUE DE LA REPUBLIQUE,1180,97400,97411,Saint-Denis,974,,,97411000AH0140,,,213,40.22,,,,,,,,,1,2,Appartement,39,2,,,,,,55.447404,-20.882569
2019-1494295,2019-01-11,000001,Vente,65000,105,,RUE DE LA REPUBLIQUE,1180,97400,97411,Saint-Denis,974,,,97411000AH0140,,,342,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.447404,-20.882569
2019-1494296,2019-01-16,000001,Vente en l'état futur d'achèvement,184946,63,B,RUE DE LA CAVERNE  (ST PAUL),0280,97460,97415,Saint-Paul,974,,,97415000BP0468,,,3,,,,,,,,,,1,2,Appartement,41,2,,,,,,55.267789,-21.013076
2019-1494296,2019-01-16,000001,Vente en l'état futur d'achèvement,184946,63,B,RUE DE LA CAVERNE  (ST PAUL),0280,97460,97415,Saint-Paul,974,,,97415000BP0468,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.267789,-21.013076
2019-1494297,2019-01-04,000001,Vente,11821,,,AU DESSUS DE LA SALINE HAU,B003,97422,97415,Saint-Paul,974,,,97415000EI0124,,,,,,,,,,,,,0,,,,,T,terres,,,8769,55.307649,-21.083968
2019-1494298,2019-01-31,000001,Vente,130000,46,,LOT ERNEST LAPINSONNIERE,A073,97419,97408,La Possession,974,,,97408000AO0360,,,,,,,,,,,,,0,1,Maison,37,3,S,sols,,,197,55.337664,-20.954698
2019-1494299,2019-01-11,000001,Vente,153320,,,SAINTE THERESE,B310,97419,97408,La Possession,974,,,97408000AM1008,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,308,55.345484,-20.954461
2019-1494300,2019-01-15,000001,Vente,190500,,,RTE MAIDO,0942,97423,97415,Saint-Paul,974,,,97415000CH0547,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,2058,55.306124,-21.0432
2019-1494300,2019-01-15,000001,Vente,190500,,,RTE MAIDO,0942,97423,97415,Saint-Paul,974,,,97415000CH0547,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,2058,55.306124,-21.0432
2019-1494300,2019-01-15,000001,Vente,190500,,,RTE MAIDO,0942,97423,97415,Saint-Paul,974,,,97415000CH0547,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,43,0,S,sols,,,2058,55.306124,-21.0432
2019-1494301,2019-01-03,000001,Vente,408294.94,164,,RUE DES DEUX CANONS,0421,97490,97411,Saint-Denis,974,,,97411000BC0437,,,,,,,,,,,,,0,,,,,S,sols,,,228,55.473826,-20.89296
2019-1494302,2019-01-09,000001,Vente,395410,371,,ALL PALISSADE,1406,97440,97409,Saint-André,974,,,97409000AT0800,,,,,,,,,,,,,0,1,Maison,139,4,S,sols,,,794,55.676595,-20.954396
2019-1494303,2019-01-03,000001,Vente,140000,36,,RUE DE LA BOULANGERIE,0217,97400,97411,Saint-Denis,974,,,97411000AC0200,,,30,64.28,,,,,,,,,1,2,Appartement,64,3,,,,,,55.445458,-20.877899
2019-1494303,2019-01-03,000001,Vente,140000,34,,RUE DE LA BOULANGERIE,0217,97400,97411,Saint-Denis,974,,,97411000AC0200,,,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.445458,-20.877899
2019-1494304,2019-01-04,000001,Vente,36000,7,,RUE DES GOYAVES      STE CLOTI,0573,97490,97411,Saint-Denis,974,,,97411000BD0558,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.484329,-20.894308
2019-1494304,2019-01-04,000001,Vente,36000,,,RUE DES GOYAVES      STE CLOTI,0573,97490,97411,Saint-Denis,974,,,97411000BD0558,,,47,25.6,,,,,,,,,1,2,Appartement,21,1,,,,,,55.484329,-20.894308
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,59,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,69,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,69,2,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,58,2,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,82,4,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,69,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,69,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,69,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,69,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,33,2,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,33,2,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,69,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,59,2,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,79,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,72,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,84,4,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,72,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,84,4,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,59,2,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,72,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,59,2,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,2723,55.442075,-20.894921
2019-1494305,2019-02-05,000001,Vente,2436713,6,,ALL DES SERPENTINES,1357,97400,97411,Saint-Denis,974,,,97411000DH0015,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,2723,55.442075,-20.894921
2019-1494306,2019-01-30,000001,Vente en l'état futur d'achèvement,230000,282,,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,,,97411000HD0108,,,24,,,,,,,,,,1,2,Appartement,52,3,,,,,,55.476101,-20.907636
2019-1494306,2019-01-30,000001,Vente en l'état futur d'achèvement,230000,282,,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,,,97411000HD0108,,,89,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.476101,-20.907636
2019-1494307,2019-01-17,000001,Vente,652000,104,,AV DE LA GRANDE OURSE,1746,97434,97415,Saint-Paul,974,,,97415000DE1117,,,,,,,,,,,,,0,1,Maison,207,5,AB,terrains a bâtir,,,682,55.228446,-21.065628
2019-1494308,2019-01-23,000001,Vente terrain à bâtir,80640,327,,CHE MENCIOL,1260,97440,97409,Saint-André,974,,,97409000BM1275,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,288,55.624767,-20.963366
2019-1494309,2019-02-05,000001,Vente,43000,9,,RUE JEAN COCTEAU,0651,97490,97411,Saint-Denis,974,,,97411000AY0394,,,92,19.42,,,,,,,,,1,2,Appartement,20,1,,,,,,55.467483,-20.886209
2019-1494309,2019-02-05,000001,Vente,43000,9,,RUE JEAN COCTEAU,0651,97490,97411,Saint-Denis,974,,,97411000AY0394,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.467483,-20.886209
2019-1494310,2019-01-22,000001,Vente,220000,1,,ALL DES AGATES,0034,97400,97411,Saint-Denis,974,,,97411000DH0052,,,27,41.4,,,,,,,,,1,2,Appartement,42,2,,,,,,55.445529,-20.895145
2019-1494310,2019-01-22,000001,Vente,220000,1,,ALL DES AGATES,0034,97400,97411,Saint-Denis,974,,,97411000DH0052,,,59,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.445529,-20.895145
2019-1494311,2019-01-31,000001,Vente,570000,1,,PARC D ACTIVITE DE LA MARE,A124,97438,97418,Sainte-Marie,974,,,97418000AC1450,,,10,380.91,44,,45,,46,,,,4,4,Local industriel. commercial ou assimilé,364,0,,,,,,55.529115,-20.898627
2019-1494312,2019-01-17,000001,Vente,852120,57,,IMP DU CALVAIRE,0252,97434,97415,Saint-Paul,974,,,97415000CZ1184,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,40,0,S,sols,,,646,55.223253,-21.04795
2019-1494312,2019-01-17,000001,Vente,852120,57,,IMP DU CALVAIRE,0252,97434,97415,Saint-Paul,974,,,97415000CZ1184,,,,,,,,,,,,,0,1,Maison,111,5,S,sols,,,646,55.223253,-21.04795
2019-1494313,2019-01-21,000001,Vente,236700,223,,RUE DE LA MARINE,1205,97440,97409,Saint-André,974,,,97409000AT1059,,,,,,,,,,,,,0,1,Maison,107,4,S,sols,,,400,55.681805,-20.946853
2019-1494314,2019-01-28,000001,Vente,6200,5121,,RTE NATIONALE 2,0160,97439,97419,Sainte-Rose,974,,,97419000AK0617,,,,,,,,,,,,,0,,,,,S,sols,,,633,55.777713,-21.124662
2019-1494315,2019-01-21,000002,Vente,120000,5038,,CHE DE L'ESPERANCE,0190,97441,97420,Sainte-Suzanne,974,,,97420000AV0507,,,,,,,,,,,,,0,,,,,B,bois,,,511,55.606042,-20.951347
2019-1494316,2019-01-22,000001,Vente terrain à bâtir,62000,36,,CHE LATTENTION EMILIEN,0791,97441,97420,Sainte-Suzanne,974,,,97420000AS1032,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,194,55.579066,-20.927459
2019-1494317,2019-01-31,000001,Vente en l'état futur d'achèvement,184500,282,,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,,,97411000HD0108,,,130,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.476101,-20.907636
